Tweets,Subjectivity,Polarity,Analysis
" \n1. Pl include share nearby/airdrop \n2. Video conferening , meeting\n\nlike feature in RCS universal profile pr ",0.0,0.0,Neutral
  _  I had a similar thing happen to me. Apple have stupidly created a devic ,0.7,-0.39999999999999997,Negative
"Papalii running through , think I've seen that before.",0.0,0.0,Neutral
"Just look at the battery usage. Is it even possible, that too when the poor device is 6 years old and jailbroken?  ",0.6,-0.10000000000000002,Negative
"I have an most innovative product joke, But  will think its their\n\n\n _  ",0.75,0.5,Positive
_ sir I want to bring to ur kind notice that my case 101136258610 is not being handled properly by ur apple ,0.5,0.3,Positive
"In a first, Apple is set to make its current-generation flagship phone in India. The company will be making iPhone ",0.3333333333333333,0.25,Positive
  _ Exactly!,0.25,0.3125,Positive
_ they build iphones in the chinese concentration camps,0.0,0.0,Neutral
_16   _ Let get a button on the back of the phone ,0.0,0.0,Neutral
The tech which was due to hear tesony from  Monday is likely to be postpo ,0.6875,-0.0625,Negative
 What about the fact that you can't dismiss the phone app while a call is incoming without rejecting ,0.0,0.0,Neutral
" What do you think , what should be  's reaction when he came to know about Xiaomi's Mi Mix Alpha price ???",0.0,0.0,Neutral
  _ Hold down the space bar to edit ,0.2888888888888889,-0.15555555555555559,Negative
really wise comment by _ - I use it all the e in my keynotes ,0.9,0.7,Positive
 _ Boss ,0.0,0.0,Neutral
     _Meghan     ,0.0,0.0,Neutral
9to5mac Tech antitrust hearing with tesony from   likely to be postponed [U];  ,1.0,0.0,Neutral
"_ Apple would do good by starting with the basics, paying realistic taxes, instead of polishing their image ",0.3444444444444445,0.28888888888888886,Positive
       ,0.0,0.0,Neutral
       ,0.0,0.0,Neutral
       ,0.0,0.0,Neutral
_ loving ios14 and the widget concept it like having a whole new phone. Any chance on the music widget we ,0.6015151515151516,0.31212121212121213,Positive
_siddle  So True..  people these days are very precious too often. The '' is not very endearing though....,0.6782051282051281,0.2692307692307692,Positive
"Hello sir, you are requested to invent a better charger for the upcoming iphone  and old iphone  so that the ipho ",0.35,0.3,Positive
_  This software forces the illegal collection of user's personal information and shares it wi ,0.4,-0.25,Negative
 _   Tried everything  this is for a friend who has covid and ,0.0,0.0,Neutral
  _ Did you try this? \n\n for me!,0.0,0.0,Neutral
"  Soros isn't right wing,   isn't right wing, Jack Dorsey isnt right wing, Marc Beniof ",0.5357142857142857,0.2857142857142857,Positive
I have an Apple joke but   notched up,0.0,0.0,Neutral
"  should watch the quality of iOS software, looks like this version is very buggy.",0.3,0.2,Positive
  _ Probably in September.,0.0,0.0,Neutral
       ,0.0,0.0,Neutral
"_  plans to Invest in S.India...Wise decision, as discussed on twtr with _Taiwan ",0.0,0.0,Neutral
       ,0.0,0.0,Neutral
   _ Very nice....( iPhone 11) .....proud of you INDIA......,1.0,0.78,Positive
       ,0.0,0.0,Neutral
 _ Really now. ,0.2,0.2,Positive
_   I've been betrayed by the fact that I've been using it as an Apple fan since the iPhon ,0.0,0.0,Neutral
       ,0.0,0.0,Neutral
       ,0.0,0.0,Neutral
       ,0.0,0.0,Neutral
       ,0.0,0.0,Neutral
"     _    Finally, we know why an athle ",1.0,0.0,Neutral
       ,0.0,0.0,Neutral
       ,0.0,0.0,Neutral
       ,0.0,0.0,Neutral
The U.S. House Judiciary Committee has officially postponed the antitrust hearing that was set to feature major tec ,0.5,0.0625,Positive
"Several CEOs of major tech companies, including Apple's _, are set to testify at a House Judiciary Antitrus ",0.25,0.03125,Positive
       ,0.0,0.0,Neutral
appleinsider The U.S. House Judiciary Committee has officially postponed the antitrust hearing that was set to fea ,0.0,0.0,Neutral
"appleinsider Several CEOs of major tech companies, including Apple's _, are set to testify at a House Judi ",0.25,0.03125,Positive
       ,0.0,0.0,Neutral
       ,0.0,0.0,Neutral
 \n_ \nIt seems that the Chinese government is hacking that the characters and terminals of the iPhone ,0.0,0.0,Neutral
"Antitrust hearing with  , Jeff Bezos, Mark Zuckerberg, and Sundar Pichai indefinitely postponed ",0.0,0.0,Neutral
 \n_ \nIt is a conspiracy to provide personal information to the People's Liberation Army for free on M ,0.55,0.2,Positive
"Antitrust hearing with  , Jeff Bezos, Mark Zuckerberg, and Sundar Pichai indefinitely postponed ",0.0,0.0,Neutral
"Antitrust hearing with  , Jeff Bezos, Mark Zuckerberg, and Sundar Pichai indefinitely postponed ",0.0,0.0,Neutral
       ,0.0,0.0,Neutral
" \n_ \nIf all of Apple's products and the company Apple are brands of the People's Republic of China, g ",0.0,0.0,Neutral
       ,0.0,0.0,Neutral
"_ Hello sir, apple are giving  the benifit to student in uk , but in india  apple doesn't give to students",0.0,0.0,Neutral
       ,0.0,0.0,Neutral
"    _    (Cue Longhorn voice here)\n\nSenator? I say, ",0.0,0.0,Neutral
 _ Lol this cracks me up. Have her come talk to me... docwannabetrader,0.7,0.8,Positive
       ,0.0,0.0,Neutral
       ,0.0,0.0,Neutral
\ \ returns with updates about the iWatch and iPhone X.\n\n,0.0,0.0,Neutral
_ Hey . 1 Apple Watch in sync with 2 iPhones . Is there any chance that we will see this? C'mon man ... Apple AppleWatch wish,0.0,0.0,Neutral
       ,0.0,0.0,Neutral
       ,0.0,0.0,Neutral
 Hearing Involving Apple Chief   and Other Big Tech CEOs Reportedly Postponed [Update ,0.2375,-0.0625,Negative
       ,0.0,0.0,Neutral
"Antitrust hearing with  , Jeff Bezos, Mark Zuckerberg, and Sundar Pichai indefinitely postponed ",0.0,0.0,Neutral
_prosser   and his assassin rn. ,0.0,0.0,Neutral
       ,0.0,0.0,Neutral
  Ok thanks  ,0.35,0.35,Positive
"_ Hi  i'm having a baby boy, what model of iPhone should I buy for him when he comes out of my wife?",0.0,0.0,Neutral
Antitrust Hearing Involving Apple Chief   and Other Big Tech CEOs Reportedly Postponed [Update Delay Confir ,0.2375,-0.0625,Negative
"Antitrust hearing with  , Jeff Bezos, Mark Zuckerberg, and Sundar Pichai indefinitely postponed ",0.0,0.0,Neutral
Antitrust Hearing Involving Apple Chief   and Other Big Tech CEOs Reportedly Postponed [Update Delay Confir ,0.2375,-0.0625,Negative
       ,0.0,0.0,Neutral
"Antitrust hearing with  , Jeff Bezos, Mark Zuckerberg, and Sundar Pichai indefinitely postponed ",0.0,0.0,Neutral
_ I am honored to be part of this amazing group of educators. The community always inspires and supports on ,0.9,0.6000000000000001,Positive
_   Pn of the worst decision in history of Apple. \nMaking Apple in India means more qualit ,0.75,-0.25,Negative
5. Live photos in daylight also not clear\n6. Many more like these...\n7. Fast chargers won available in the mark ,0.5,0.3472727272727273,Positive
_ But Google dose this too,0.0,0.0,Neutral
Feature requests for Facee\n1. Screen share (iPhone too)\n2. Multi participant Facee audio call\n ,0.0,0.0,Neutral
_   New iOS too much bug.,0.32727272727272727,0.16818181818181818,Positive
The world today could really benefit from a Think Different 2. _ over to you. ,0.4,0.1,Positive
" Amazing!!! Now do   ,  and ",0.9,1.0,Positive
       ,0.0,0.0,Neutral
"Antitrust hearing with  , Jeff Bezos, Mark Zuckerberg, and Sundar Pichai indefinitely postponed ",0.0,0.0,Neutral
Nobody                                                  Me    waiting for apple to announce release iPhone 12 rel ,0.0,0.0,Neutral
I installed iOS 14 and safari 14 for mac beta and it works properly. Great job... _  ,0.75,0.8,Positive
     _Meghan     ,0.0,0.0,Neutral
  _ So where the hell it should have been instead from your point of view?,0.0,0.0,Neutral
" _hickman  _ Yeah, yeah. Someone has already made a joke about it.",0.0,0.0,Neutral
   _     Tweeted from your iPh ,0.0,0.0,Neutral
 really do be the fucken ,0.2,0.2,Positive
"_    _China So, can we 'unhide' apps in iOS14 that used to be via iTunes which ",0.0,0.0,Neutral
  _ When does it release to us public? ),0.06666666666666667,0.0,Neutral
  _ Hello Apple please consider adding a third option to ask every e while dialing a ,0.0,0.0,Neutral
 This is what we waiting for _  \niPad Mini Pro,0.0,0.0,Neutral
"_   The Globe can openly see, the cosy willingness between you as  &amp; _CHINA\n\nIt' ",0.5,0.0,Neutral
     _ its really a good thing to know but sir what a ,0.6000000000000001,0.7,Positive
 _hickman  _ It just rings in the background. The bubble around the  ,0.0,0.0,Neutral
"_    _ iPad User though, but not faced any issue of wifi.",0.0,0.0,Neutral
_    _ Sir Only option we have is to Shift to Public Beta of new version of iOS i e 14,0.5070707070707071,0.04545454545454545,Positive
My Daughter had participated in a competition as Brand Ambassador Of . ,0.0,0.0,Neutral
  _ Where would you put it?,0.0,0.0,Neutral
_   It's great the way Apple cares for their employees&amp;customers covid19. Doesn't make s ,0.75,0.8,Positive
 truth. stop it _ just stop it.,0.0,0.0,Neutral
What do Amazon billionaires oligarchs have in common?  via \n\nflaunt their wealth ,0.5,-0.3,Negative
Just sayin'... if the 5g thing was real why wouldn't they have a kanye or bill gates or   figure handinging ,0.30000000000000004,0.2,Positive
Will WISH MY TIM COOK SIR TOMORROW ....HMMM NOW THIS IS BAD,0.6666666666666666,-0.6999999999999998,Negative
"  They do share in the risk, by taking on that job, opportunity lost is a risk my friend. Cor ",0.0,0.0,Neutral
_ why have you removed the progress bar of of iOS software download in Finder in Catalina.. How can I know ,0.0,0.0,Neutral
 _hickman  _ Neither of you are talking about the same screen as OP up ther ,0.125,0.0,Neutral
"Amazon CEO Jeff Bezos, Apple CEO  , Facebook CEO Mark Zuckerberg, and Sundar Pichai of Alphabet, which owns ",0.0,0.0,Neutral
"no like seriously, fix up your platform mamas cause it giving broke _",0.6666666666666666,-0.3333333333333333,Negative
" users Is it me, or has Siri never been this bad? Every single text is wrong.   is a technological menace.",0.5936507936507937,-0.4238095238095238,Negative
I made some good howto videos for the upcoming school year on my personal iMac. I think my students will find them ,0.45000000000000007,0.35,Positive
_ hi  can we have Apple Watch ability to show us iPhone battery level too??,0.0,0.0,Neutral
_prosser i thought   sent iassassins after you or something,0.0,0.0,Neutral
Dear _ this interface is very complicated and stressful. ,1.0,-0.65,Negative
Susan Li Fox News Birmingham Alabama Apple CEO   Exclusive  via ,0.0,0.0,Neutral
"_   _ I noticed it after reading your tweet, I have a problem. Hopefully th ",0.0,0.0,Neutral
Everyone talks about Steve Jobs and his  while   was building an organization,0.0,0.0,Neutral
 CEO   Will Testify in U.S. Tech Antitrust Probe in July\n tech ,0.0,0.0,Neutral
 I thought I was following   for a second lol,0.26666666666666666,0.26666666666666666,Positive
apple music doesnt even class it as an essential album. gonna have a pleasant chat with   one of these days,0.6333333333333333,0.36666666666666664,Positive
_   Thank you!,0.0,0.0,Neutral
Anyone else think its weird that   runs Apple even though you dont  Apples?,1.0,-0.5,Negative
_   _ That's why android phone is best if one don't have confidential information to protect.,0.3,1.0,Positive
Hey _ I know you will never read this but I love iPhone and there privacy especially on iOS 14 it gets bett ,0.8,0.25,Positive
 _ I just want a decent vibrate mode back. Every phone since the 5 has the weakest vibrate.,0.3333333333333333,0.08333333333333333,Positive
 _ \nJust Think...We Are Waiting..\n\nIf Apple manufactures $275 and below Apple phones for indian custo ,0.0,0.0,Neutral
July 27 ANTITRUST HEARING \nfeaturing CEOs of Apple Inc. Amazon. com Inc. Google parent Alphabet Inc. and Facebook I ,0.0,0.0,Neutral
 Hollywood and nba still want that big check coming.   still want Chile labor for cheaper manufacturing cost.,0.1,0.0,Neutral
"   _  This is coming from a former night owl, like myself (wak ",0.0,0.0,Neutral
   Yep.   is such a better CEO. Look at all of the advancements Apple h ,0.5,0.25,Positive
_ Dear  The IOS14 have much BUGS. Can you tell your developers to fix up the BUGS. I hope the Apple.lnc ,0.2,0.2,Positive
_penn _  When are you going to show leadership and fix your Velocity FTTP product?,0.0,0.0,Neutral
tbh I think  made a mistake discontinuing the 12\ MacBook with Retina display. I am sure _ cared more ,0.6944444444444444,0.5,Positive
   _hickman  _ Still hate not having a 3.55mm audio jack,0.9,-0.8,Negative
"   _  That technique I discovered, every 25 minutes if you sit ",0.0,0.0,Neutral
  Yes if you value money more than humanity. How can you put   over a doctor? One is ,0.5,0.5,Positive
 Night owls will always miss the peak melatonin (main sleep hormone) which peaks at 2am to 4am. Best ,0.31666666666666665,0.5833333333333334,Positive
  _ worst thing i have done by purchasing iphone now for getting repair I have to travel ,1.0,-1.0,Negative
 Else I bringing back the cannibalism discourse to   door ,0.0,0.0,Neutral
     _Meghan     ,0.0,0.0,Neutral
    _    Sad  to see that they would side with tyran ,1.0,-0.5,Negative
People tweeting about how Steve Jobs made a U-turn about the G4 Cube and how   has ruined the company and al ,0.0,0.0,Neutral
 _ By when we will have  Indian made iphone11 in market..looking forward to buy as it will get price ,0.0,0.0,Neutral
I no worries about the Covid_19 vaccine when it comes out. I use a Windows PC. Bill Gates can already tell wear ,0.0,0.0,Neutral
    _    Thank you senator! Yes whoever keeping sile ,0.0,0.0,Neutral
_   _ Defficiency in Service ,0.0,0.0,Neutral
_   _ Seems they are not aware of new CPA Act ,0.3522727272727273,0.005681818181818177,Positive
   _ This was earlier in iOS 13.0. Now this is latest bug in iOS 13.6. Trie ,0.7,0.25,Positive
   cousin please,0.0,0.0,Neutral
_   _ As a rule I never update OS when released.... I wait for few weeks for feedback.,0.1,-0.2,Negative
__G   _ Yes same issue. Connected to Wifi bug.,0.125,0.0,Neutral
_   _ 13.6 also has notifications issue.,0.0,0.0,Neutral
_   _ Yes. Same in daughter's iPhone with OS update.,0.125,0.0,Neutral
"    _    Only SOME lives matter, sir. Modern day slaves, meh.",0.65,0.1,Positive
" _ Help him,  Apple!",0.0,0.0,Neutral
Just observed that my Dad iPhone also showing similar connections issues on Wifi  like mine on iPhon ,0.4,0.0,Neutral
Everyday Apple doesn announce a MacBook with no ports whatsoever   dies a little inside.,0.55,-0.19375,Negative
 _ purchased new AppleWatch series 5 6 weeks ago. Spent the last 5 troubleshooting with you. Even se ,0.20707070707070707,0.012121212121212116,Positive
    _     From China ,0.0,0.0,Neutral
  This president is openly killing Americans. V. Putin is in control. Opening schools is his next orde ,0.25,0.0,Neutral
MY TIM COOK SIR AND MY SW SIR ...GOOD EVENING. 1006 pm ,0.0,0.0,Neutral
 _prosser And now for   reaction to Jern return  ,0.0,0.0,Neutral
"can someone please create find my iphone for clothes, calculators, chargers, and books? appreciate it _",0.0,0.0,Neutral
_ Being an ADE has been the most valuable learning experience of my career. I am a better educator because ,0.5,0.5,Positive
